unit,cycle,s17,s2,s3,s20,s21,s6,s9,s14,s15,s13,max_cycle,RUL,predicted_rul_xgb
70,17,394,642.74,1593.04,38.88,23.3134,21.61,9062.04,8141.62,8.4469,2388.06,137,120,178.21056
70,18,392,642.34,1597.82,38.73,23.2929,21.61,9054.36,8137.34,8.4281,2388.07,137,119,161.10611
70,19,393,642.44,1588.83,38.81,23.415,21.61,9061.15,8138.63,8.4449,2388.04,137,118,185.38963
70,20,393,642.2,1588.67,38.87,23.387,21.61,9052.92,8140.45,8.4112,2388.07,137,117,185.13896
70,21,392,642.45,1585.11,38.88,23.3168,21.61,9063.67,8142.48,8.4413,2388.06,137,116,171.023
70,22,393,642.95,1591.54,38.93,23.3991,21.61,9058.57,8149.32,8.4137,2388.12,137,115,170.47371
70,23,396,642.27,1583.38,38.87,23.3694,21.61,9053.73,8139.81,8.4397,2388.06,137,114,161.82973
70,24,392,642.6,1590.89,38.99,23.3001,21.61,9063.33,8137.7,8.4395,2388.02,137,113,185.13655
70,25,394,642.88,1585.1,38.96,23.3368,21.61,9065.93,8142.9,8.4418,2388.1,137,112,168.76303
70,26,393,642.01,1584.22,38.99,23.2544,21.61,9057.13,8143.46,8.4692,2388.09,137,111,170.0954
70,27,394,642.6,1585.96,38.88,23.318,21.61,9058.97,8142.78,8.4261,2388.04,137,110,161.51913
70,28,393,642.63,1595.78,38.84,23.233,21.61,9064.32,8142.09,8.4058,2388.04,137,109,165.44545
70,29,393,642.3,1585.03,38.86,23.2497,21.61,9055.3,8136.39,8.426,2388.08,137,108,170.20284
70,30,393,642.24,1587.35,38.85,23.3391,21.61,9055.94,8139.25,8.4254,2388.05,137,107,168.23236
70,31,394,642.09,1588.25,38.87,23.3706,21.61,9058.46,8136.94,8.4026,2388.02,137,106,186.22226
70,32,393,642.08,1593.15,38.88,23.2503,21.61,9066.8,8135.76,8.4255,2388.04,137,105,158.21623
70,33,395,642.72,1593.15,38.79,23.2978,21.61,9060.73,8148.16,8.3948,2388.05,137,104,156.6276
70,34,393,642.33,1588.77,38.89,23.3954,21.61,9055.98,8141.99,8.3882,2388.12,137,103,163.47955
70,35,392,642.18,1593.21,38.83,23.3955,21.61,9068.78,8140.61,8.4356,2388.09,137,102,157.28867
70,36,391,642.7,1586.56,38.92,23.3391,21.61,9064.54,8141.45,8.399,2388.06,137,101,169.42139
70,37,392,642.16,1585.26,38.8,23.328,21.61,9062.16,8139.4,8.4246,2388.03,137,100,178.09274
70,38,393,643.02,1582.33,38.79,23.3434,21.61,9067.93,8141.72,8.419,2388.06,137,99,159.0599
70,39,394,642.17,1592.36,38.9,23.3002,21.61,9070.76,8140.38,8.4603,2388.08,137,98,143.00671
70,40,392,642.44,1585.76,38.81,23.401,21.61,9054.79,8135.73,8.4497,2388.12,137,97,164.15765
70,41,393,642.72,1592.16,38.86,23.2675,21.61,9061.48,8140.24,8.4312,2388.05,137,96,160.24814
70,42,394,642.12,1581.07,39.04,23.3231,21.61,9062.71,8141.96,8.4318,2388.08,137,95,148.14256
70,43,393,642.88,1583.12,39.1,23.3145,21.61,9053.02,8139.84,8.4191,2388.09,137,94,164.68289
70,44,392,642.49,1587.92,38.89,23.3264,21.61,9060.44,8139.94,8.4028,2388.07,137,93,156.52061
70,45,394,642.38,1595.01,38.81,23.3484,21.61,9064.89,8136.24,8.4106,2388.04,137,92,155.9305
70,46,393,642.89,1581.0,38.89,23.3055,21.61,9056.85,8134.95,8.4595,2388.06,137,91,143.15018
70,47,393,642.38,1587.43,38.95,23.2599,21.61,9061.73,8136.43,8.4365,2388.11,137,90,147.90489
70,48,393,642.89,1589.04,38.84,23.3366,21.61,9059.79,8144.33,8.4039,2388.06,137,89,138.23563
70,49,392,642.68,1581.38,38.84,23.2824,21.61,9060.26,8131.34,8.4548,2388.09,137,88,138.01619
70,50,393,642.66,1591.05,38.84,23.2789,21.61,9063.27,8139.12,8.4348,2388.12,137,87,134.70174
70,51,393,642.95,1593.28,38.76,23.3515,21.61,9055.95,8140.98,8.4163,2388.04,137,86,136.60713
70,52,392,642.73,1588.49,38.78,23.3635,21.61,9063.0,8140.64,8.4631,2388.1,137,85,141.93512
70,53,391,642.18,1593.61,38.9,23.2632,21.61,9067.26,8144.18,8.4103,2388.06,137,84,139.44194
70,54,393,642.45,1592.93,38.82,23.2546,21.61,9061.11,8142.31,8.4213,2388.08,137,83,137.54666
70,55,392,642.71,1593.25,38.87,23.3397,21.61,9057.79,8138.63,8.4232,2388.11,137,82,144.97522
70,56,393,642.76,1591.8,38.83,23.305,21.61,9060.01,8134.2,8.4333,2388.11,137,81,122.75549
70,57,393,642.66,1593.98,38.89,23.3077,21.61,9062.01,8147.12,8.435,2388.1,137,80,126.538055
70,58,393,642.93,1588.08,38.81,23.273,21.61,9060.85,8142.59,8.4591,2388.15,137,79,126.850655
70,59,392,642.79,1587.81,39.0,23.3018,21.61,9056.6,8137.98,8.4316,2388.07,137,78,146.96571
70,60,394,641.99,1588.09,38.88,23.3497,21.61,9061.99,8145.78,8.4346,2388.04,137,77,125.87246
70,61,391,642.67,1591.12,38.96,23.4643,21.61,9064.82,8142.02,8.4537,2388.11,137,76,124.00422
70,62,394,642.52,1592.28,38.94,23.3304,21.61,9060.35,8141.16,8.4116,2388.08,137,75,134.75778
70,63,393,642.07,1596.38,39.12,23.3178,21.61,9061.58,8137.32,8.4399,2388.08,137,74,148.11453
70,64,393,642.35,1588.1,38.88,23.3668,21.61,9062.98,8137.52,8.4412,2388.13,137,73,110.64637
70,65,394,642.31,1581.73,38.9,23.3583,21.61,9062.05,8143.4,8.4314,2388.07,137,72,113.02255
70,66,393,642.45,1590.07,38.87,23.3148,21.61,9058.13,8145.51,8.4242,2388.1,137,71,121.246414
70,67,393,643.05,1589.46,38.77,23.3704,21.61,9065.02,8140.76,8.4314,2388.05,137,70,122.72132
70,68,393,642.51,1589.06,38.8,23.2743,21.61,9064.65,8143.0,8.4409,2388.08,137,69,115.22392
70,69,394,642.64,1593.68,38.77,23.3108,21.61,9067.75,8143.05,8.417,2388.06,137,68,113.95884
70,70,393,642.35,1588.16,38.82,23.2694,21.61,9065.34,8152.06,8.4603,2388.09,137,67,112.385735
70,71,394,642.4,1586.97,38.75,23.3585,21.61,9060.85,8138.64,8.4413,2388.07,137,66,125.1739
70,72,393,642.58,1590.18,38.87,23.2587,21.61,9057.35,8144.7,8.4455,2388.07,137,65,115.17767
70,73,394,642.95,1590.0,38.73,23.2027,21.61,9064.18,8147.65,8.4773,2388.06,137,64,106.95243
70,74,393,642.73,1587.9,38.73,23.3053,21.61,9063.95,8143.11,8.4129,2388.12,137,63,108.77318
70,75,393,642.4,1587.1,38.87,23.2519,21.61,9070.38,8140.27,8.4514,2388.12,137,62,98.924835
70,76,394,642.72,1588.83,38.79,23.2899,21.61,9064.91,8148.52,8.4114,2388.09,137,61,110.9298
70,77,394,642.6,1595.6,38.73,23.3028,21.61,9059.58,8143.14,8.4291,2388.07,137,60,114.01142
70,78,394,642.52,1592.75,38.75,23.246,21.61,9071.16,8146.17,8.4225,2388.05,137,59,105.076744
70,79,392,642.64,1592.64,38.91,23.4019,21.61,9071.46,8141.85,8.4397,2388.14,137,58,97.43402
70,80,392,642.16,1581.81,38.83,23.3113,21.61,9069.13,8144.07,8.419,2388.11,137,57,93.52013
70,81,393,642.96,1591.52,38.87,23.2215,21.61,9065.33,8144.12,8.4468,2388.15,137,56,94.847824
70,82,395,642.62,1593.59,38.86,23.2195,21.61,9068.99,8148.07,8.4525,2388.15,137,55,89.50381
70,83,392,642.47,1591.42,38.75,23.3757,21.61,9066.64,8145.22,8.4526,2388.09,137,54,88.67189
70,84,394,642.34,1591.66,38.9,23.2996,21.61,9065.54,8142.82,8.447,2388.09,137,53,94.50766
70,85,393,642.58,1596.02,38.83,23.1555,21.61,9065.44,8141.18,8.4337,2388.1,137,52,101.8619
70,86,393,642.9,1591.51,38.79,23.2292,21.61,9067.45,8149.94,8.4317,2388.06,137,51,96.31811
70,87,392,643.03,1583.76,38.81,23.3173,21.61,9066.74,8147.74,8.4573,2388.09,137,50,94.08418
70,88,394,642.99,1585.57,38.72,23.2413,21.61,9066.85,8150.2,8.4267,2388.05,137,49,93.18313
70,89,393,643.08,1589.03,38.68,23.385,21.61,9065.28,8146.07,8.422,2388.08,137,48,87.19159
70,90,393,643.03,1589.87,38.75,23.3049,21.61,9065.98,8142.84,8.4814,2388.12,137,47,83.8616
70,91,394,642.69,1594.61,38.75,23.3338,21.61,9062.89,8146.24,8.4241,2388.1,137,46,97.22599
70,92,394,643.32,1600.55,38.91,23.2552,21.61,9075.13,8143.49,8.4618,2388.14,137,45,70.082886
70,93,395,642.53,1585.37,38.7,23.2681,21.61,9062.99,8145.16,8.4651,2388.11,137,44,90.358185
70,94,392,643.27,1588.34,38.76,23.3231,21.61,9062.17,8145.64,8.43,2388.09,137,43,104.18333
70,95,394,642.81,1598.27,38.7,23.2145,21.61,9070.64,8142.34,8.4413,2388.07,137,42,73.30704
70,96,394,643.29,1590.12,38.67,23.2446,21.61,9077.15,8149.55,8.4523,2388.12,137,41,63.007233
70,97,393,642.77,1594.01,38.72,23.2769,21.61,9068.4,8150.83,8.4406,2388.12,137,40,70.35068
70,98,395,643.1,1595.38,38.82,23.0983,21.61,9076.74,8148.35,8.4688,2388.11,137,39,53.038452
70,99,393,643.22,1594.31,38.69,23.2598,21.61,9073.05,8146.5,8.4131,2388.12,137,38,57.082882
70,100,395,642.73,1591.19,38.79,23.2617,21.61,9070.9,8149.97,8.421,2388.09,137,37,78.44329
70,101,393,642.8,1592.44,38.66,23.2031,21.61,9072.1,8134.01,8.4677,2388.15,137,36,48.861233
70,102,395,642.75,1591.72,38.76,23.1689,21.61,9069.33,8145.38,8.436,2388.11,137,35,65.87546
70,103,393,642.99,1593.06,38.68,23.1815,21.61,9068.63,8148.55,8.4328,2388.14,137,34,66.95652
70,104,392,643.54,1595.08,38.66,23.2055,21.61,9083.24,8151.0,8.5028,2388.11,137,33,46.19084
70,105,393,643.0,1594.12,38.82,23.2273,21.61,9063.69,8149.45,8.4585,2388.06,137,32,81.00842
70,106,392,643.26,1597.27,38.63,23.3283,21.61,9067.86,8147.01,8.442,2388.1,137,31,75.19766
70,107,394,643.36,1593.28,38.68,23.1798,21.61,9067.8,8152.75,8.4635,2388.14,137,30,46.897743
70,108,394,642.96,1592.76,38.54,23.13,21.61,9080.68,8147.97,8.4696,2388.1,137,29,42.11324
70,109,395,642.6,1591.01,38.66,23.1991,21.61,9078.0,8150.51,8.4672,2388.15,137,28,41.68062
70,110,395,643.17,1592.01,38.79,23.0781,21.61,9077.44,8147.22,8.4846,2388.19,137,27,33.369022
70,111,395,642.91,1591.59,38.83,23.2232,21.61,9074.59,8154.49,8.4647,2388.16,137,26,41.66872
70,112,394,643.15,1594.73,38.68,23.1815,21.61,9079.39,8151.62,8.4486,2388.18,137,25,40.352066
70,113,396,643.04,1600.74,38.64,23.2676,21.61,9078.31,8149.65,8.5051,2388.18,137,24,34.80356
70,114,395,643.37,1594.45,38.61,23.2074,21.61,9079.89,8154.37,8.48,2388.15,137,23,27.558594
70,115,396,643.37,1595.82,38.73,23.2096,21.61,9085.54,8154.98,8.4449,2388.2,137,22,30.905209
70,116,395,643.31,1592.34,38.74,23.2842,21.61,9085.15,8152.65,8.4997,2388.17,137,21,33.489285
70,117,394,643.5,1599.52,38.74,23.0986,21.61,9086.28,8151.77,8.4837,2388.15,137,20,31.569672
70,118,393,642.95,1594.4,38.65,23.2814,21.61,9081.09,8152.83,8.4741,2388.16,137,19,40.397125
70,119,395,643.23,1604.24,38.62,23.2337,21.61,9075.29,8146.88,8.4988,2388.19,137,18,23.339655
70,120,395,643.44,1599.91,38.69,23.1808,21.61,9088.72,8152.81,8.5184,2388.14,137,17,18.717249
70,121,396,643.45,1594.56,38.56,23.0963,21.61,9085.49,8162.48,8.5111,2388.17,137,16,15.004273
70,122,394,642.9,1599.54,38.66,23.1136,21.61,9083.26,8159.6,8.5111,2388.17,137,15,27.274693
70,123,394,643.34,1600.71,38.55,23.0728,21.61,9083.9,8158.34,8.5128,2388.2,137,14,10.913233
70,124,395,643.63,1597.48,38.61,23.1115,21.61,9088.37,8158.22,8.4987,2388.23,137,13,8.361687
70,125,395,643.51,1597.66,38.56,23.1302,21.61,9079.61,8160.11,8.5542,2388.12,137,12,13.988365
70,126,394,643.23,1595.68,38.68,23.1466,21.61,9093.06,8155.93,8.5038,2388.19,137,11,20.14981
70,127,394,643.42,1596.61,38.55,23.1544,21.61,9092.39,8164.29,8.5076,2388.12,137,10,18.714443
70,128,395,643.76,1593.47,38.22,23.137,21.61,9096.48,8162.88,8.4707,2388.18,137,9,14.823204
70,129,396,643.73,1594.39,38.57,23.0219,21.61,9093.69,8161.91,8.4908,2388.2,137,8,10.075132
70,130,397,643.98,1599.26,38.5,23.028,21.61,9092.65,8164.48,8.4962,2388.23,137,7,5.1015615
70,131,397,643.29,1599.67,38.45,23.0682,21.61,9105.43,8163.53,8.504,2388.16,137,6,10.604271
70,132,396,643.86,1597.87,38.45,23.0418,21.61,9092.79,8166.47,8.5224,2388.16,137,5,7.876388
70,133,396,644.1,1601.31,38.41,23.1364,21.61,9095.9,8167.97,8.4984,2388.23,137,4,4.77357
70,134,397,644.09,1605.88,38.28,23.0637,21.61,9101.06,8172.19,8.5328,2388.18,137,3,4.963167
70,135,396,643.55,1596.63,38.48,23.0993,21.61,9096.97,8167.46,8.5118,2388.2,137,2,5.2939324
70,136,398,643.79,1601.3,38.24,23.0289,21.61,9100.74,8165.57,8.5529,2388.25,137,1,1.701166
70,137,396,643.39,1602.76,38.49,23.1398,21.61,9106.12,8173.73,8.5312,2388.25,137,0,4.1923184
71,1,391,642.64,1581.95,38.99,23.2399,21.61,9042.7,8126.82,8.4372,2388.13,208,207,201.21964
71,2,392,642.82,1593.17,38.85,23.2887,21.61,9040.58,8124.84,8.4068,2388.1,208,206,186.96315
71,3,394,642.5,1582.94,38.92,23.3668,21.61,9044.49,8123.24,8.4233,2388.09,208,205,193.00638
71,4,392,643.04,1584.9,38.89,23.2722,21.61,9042.42,8123.7,8.4352,2388.08,208,204,190.79243
71,5,393,642.0,1587.63,39.03,23.2896,21.61,9041.72,8123.08,8.4395,2388.04,208,203,199.8328
71,6,394,642.57,1583.36,38.86,23.2845,21.61,9043.13,8127.31,8.4164,2388.07,208,202,199.02293
71,7,392,641.74,1592.03,39.05,23.3778,21.61,9044.52,8123.34,8.4427,2388.15,208,201,193.64957
71,8,394,642.65,1586.46,38.97,23.2339,21.61,9046.82,8127.03,8.4843,2388.06,208,200,183.19899
71,9,393,642.1,1578.86,39.04,23.3987,21.61,9040.99,8130.55,8.458,2388.08,208,199,205.45113
71,10,392,642.95,1593.6,38.95,23.3315,21.61,9046.86,8123.07,8.4249,2388.1,208,198,189.26088
71,11,393,642.71,1591.08,38.75,23.2923,21.61,9042.41,8126.62,8.4535,2388.12,208,197,184.01408
71,12,394,642.4,1585.72,38.81,23.3506,21.61,9045.03,8130.15,8.394,2388.12,208,196,181.33429
71,13,393,642.48,1595.78,38.86,23.2711,21.61,9046.97,8125.51,8.4321,2388.11,208,195,190.93367
71,14,394,642.88,1591.51,38.8,23.3946,21.61,9045.79,8126.82,8.4061,2388.08,208,194,181.86006
71,15,392,642.5,1589.43,38.91,23.2595,21.61,9053.62,8124.81,8.4393,2388.08,208,193,187.41748
71,16,391,642.27,1584.32,38.95,23.383,21.61,9047.89,8133.82,8.4362,2388.11,208,192,184.7575
71,17,394,642.26,1583.56,38.66,23.3009,21.61,9042.1,8130.92,8.4675,2388.1,208,191,186.00662
71,18,393,642.49,1589.66,38.67,23.275,21.61,9042.79,8130.06,8.4122,2388.1,208,190,176.24596
71,19,392,642.18,1585.28,38.8,23.4691,21.61,9045.84,8129.04,8.4377,2388.08,208,189,160.82121
71,20,392,642.58,1587.06,39.06,23.4121,21.61,9039.68,8130.44,8.426,2388.05,208,188,177.0177
71,21,392,642.57,1588.62,38.86,23.3571,21.61,9041.76,8121.74,8.4088,2388.04,208,187,184.17575
71,22,393,641.77,1591.11,39.01,23.3477,21.61,9044.41,8123.43,8.4186,2388.13,208,186,170.72047
71,23,393,642.57,1591.09,38.85,23.2845,21.61,9041.83,8126.9,8.4058,2388.11,208,185,173.12772
71,24,393,642.58,1585.89,38.74,23.3478,21.61,9046.73,8126.19,8.3894,2388.15,208,184,170.80627
71,25,394,642.54,1594.72,38.81,23.3354,21.61,9042.61,8128.98,8.4402,2388.09,208,183,182.13754
71,26,394,642.53,1588.38,38.76,23.3465,21.61,9046.36,8123.58,8.4541,2388.11,208,182,176.19536
71,27,392,642.88,1594.42,39.0,23.3321,21.61,9048.93,8127.53,8.4412,2388.09,208,181,171.2415
71,28,395,643.08,1592.86,38.86,23.2362,21.61,9048.17,8123.3,8.4401,2388.12,208,180,159.19106
71,29,393,642.67,1591.28,38.73,23.265,21.61,9044.72,8125.86,8.4693,2388.1,208,179,169.2045
71,30,391,642.79,1585.03,38.8,23.3872,21.61,9040.9,8123.92,8.4492,2388.07,208,178,163.09756
71,31,393,642.24,1585.04,38.87,23.3666,21.61,9042.61,8130.8,8.4392,2388.12,208,177,167.55855
71,32,393,641.9,1595.55,38.58,23.3132,21.61,9043.73,8120.29,8.4725,2388.14,208,176,166.68475
71,33,393,642.36,1586.39,38.91,23.2622,21.61,9042.0,8131.86,8.4183,2388.08,208,175,167.56938
71,34,393,642.7,1585.04,38.93,23.4082,21.61,9043.82,8121.42,8.4295,2388.09,208,174,170.52121
71,35,392,642.9,1591.38,38.93,23.3789,21.61,9039.9,8120.92,8.409,2388.11,208,173,153.45944
71,36,393,642.42,1589.45,38.92,23.2084,21.61,9050.2,8130.55,8.3942,2388.08,208,172,156.80476
71,37,393,642.5,1587.32,38.76,23.3241,21.61,9046.58,8122.69,8.4446,2388.07,208,171,165.37045
71,38,393,642.88,1582.03,38.82,23.3434,21.61,9042.95,8125.66,8.4378,2388.07,208,170,164.49384
71,39,392,642.75,1588.93,39.05,23.3024,21.61,9053.44,8131.34,8.4379,2388.11,208,169,152.01857
71,40,393,642.46,1590.25,38.88,23.3635,21.61,9046.35,8125.29,8.4088,2388.15,208,168,158.86243
71,41,393,643.09,1582.02,38.8,23.331,21.61,9039.42,8125.79,8.4373,2388.07,208,167,164.77432
71,42,393,642.58,1585.54,38.78,23.3256,21.61,9044.24,8124.06,8.428,2388.16,208,166,153.25974
71,43,392,641.93,1591.89,38.66,23.3316,21.61,9042.69,8123.95,8.4332,2388.1,208,165,163.20036
71,44,392,642.48,1586.16,38.86,23.3725,21.61,9036.6,8130.67,8.4096,2388.08,208,164,155.04916
71,45,392,642.66,1590.3,38.78,23.3037,21.61,9058.66,8129.0,8.4638,2388.08,208,163,148.42519
71,46,394,642.79,1587.82,39.0,23.2368,21.61,9050.81,8125.93,8.3941,2388.1,208,162,149.25148
71,47,391,643.19,1588.74,38.87,23.2403,21.61,9043.26,8127.46,8.4683,2388.08,208,161,154.5893
71,48,393,642.72,1589.79,38.82,23.391,21.61,9036.99,8134.82,8.4379,2388.11,208,160,151.77484
71,49,393,642.52,1589.46,38.75,23.3431,21.61,9047.41,8124.52,8.4484,2388.15,208,159,145.66653
71,50,393,642.29,1593.44,38.95,23.3188,21.61,9051.73,8130.54,8.4348,2388.09,208,158,155.63446
71,51,392,642.99,1589.49,38.83,23.2788,21.61,9052.9,8131.25,8.4445,2388.11,208,157,141.90048
71,52,394,642.53,1583.93,38.66,23.2586,21.61,9047.25,8127.97,8.4397,2388.12,208,156,144.7694
71,53,391,642.69,1589.2,38.97,23.3424,21.61,9043.91,8123.88,8.4646,2388.13,208,155,153.06195
71,54,393,642.47,1588.39,38.83,23.3452,21.61,9046.13,8126.27,8.4307,2388.07,208,154,143.3369
71,55,392,642.35,1587.57,38.72,23.3462,21.61,9044.25,8126.95,8.446,2388.12,208,153,135.39331
71,56,392,642.65,1589.96,38.77,23.388,21.61,9041.69,8123.17,8.4229,2388.11,208,152,148.36438
71,57,392,641.86,1585.83,38.78,23.1806,21.61,9045.62,8126.81,8.4308,2388.09,208,151,142.73718
71,58,393,642.69,1588.9,39.08,23.4234,21.61,9042.5,8127.72,8.4242,2388.1,208,150,149.05661
71,59,393,642.72,1592.42,38.98,23.336,21.61,9046.41,8128.58,8.4088,2388.13,208,149,145.1001
71,60,393,642.55,1589.5,38.84,23.352,21.61,9047.42,8125.21,8.4479,2388.13,208,148,139.26791
71,61,393,642.65,1591.41,38.83,23.3453,21.61,9048.95,8127.72,8.4137,2388.12,208,147,135.39589
71,62,392,642.48,1593.15,38.89,23.3199,21.61,9049.13,8121.17,8.4225,2388.11,208,146,140.55887
71,63,393,642.25,1585.34,38.89,23.2812,21.61,9051.15,8131.08,8.4522,2388.1,208,145,137.18095
71,64,393,642.43,1592.62,38.57,23.3415,21.61,9049.03,8131.8,8.4113,2388.01,208,144,175.08377
71,65,394,642.57,1584.28,38.78,23.4079,21.61,9050.1,8127.87,8.4243,2388.07,208,143,137.56392
71,66,393,642.68,1588.12,38.81,23.2994,21.61,9053.66,8130.46,8.4193,2388.12,208,142,132.5003
71,67,393,641.89,1589.29,38.82,23.3265,21.61,9052.05,8132.53,8.445,2388.13,208,141,140.8105
71,68,392,642.75,1586.37,38.76,23.3165,21.61,9048.49,8129.3,8.4336,2388.04,208,140,137.10406
71,69,393,642.88,1591.54,38.85,23.3357,21.61,9046.83,8130.68,8.4339,2388.11,208,139,127.96949
71,70,392,642.53,1580.69,38.83,23.3551,21.61,9045.98,8130.79,8.438,2388.11,208,138,128.03804
71,71,392,642.65,1587.82,38.74,23.3139,21.61,9052.92,8134.86,8.4325,2388.09,208,137,132.57895
71,72,393,642.68,1590.85,38.64,23.2927,21.61,9053.82,8132.41,8.4391,2388.08,208,136,131.10378
71,73,393,643.22,1596.75,38.93,23.3226,21.61,9052.86,8126.89,8.4312,2388.07,208,135,129.79408
71,74,393,642.66,1592.56,38.97,23.2602,21.61,9050.53,8127.4,8.4517,2388.08,208,134,127.713974
71,75,394,642.97,1590.21,38.85,23.3032,21.61,9054.43,8133.84,8.4215,2388.09,208,133,113.78302
71,76,393,642.86,1589.24,38.81,23.3008,21.61,9059.08,8127.77,8.4454,2388.1,208,132,120.89509
71,77,394,642.73,1583.58,39.04,23.3434,21.61,9055.65,8134.83,8.4118,2388.11,208,131,138.34682
71,78,393,642.73,1591.38,38.85,23.3895,21.61,9057.81,8125.84,8.4497,2388.09,208,130,112.75539
71,79,393,642.66,1589.88,38.89,23.3964,21.61,9042.94,8127.47,8.492,2388.11,208,129,119.961655
71,80,392,642.69,1594.63,38.83,23.2758,21.61,9053.2,8132.3,8.4345,2388.16,208,128,119.18686
71,81,393,642.75,1590.19,38.82,23.2807,21.61,9046.42,8129.32,8.4222,2388.12,208,127,116.717255
71,82,391,642.88,1590.26,38.86,23.3963,21.61,9050.02,8133.09,8.4324,2388.11,208,126,120.34821
71,83,393,643.16,1592.31,38.88,23.2723,21.61,9053.54,8134.15,8.4222,2388.11,208,125,109.63323
71,84,392,642.33,1593.76,38.74,23.336,21.61,9053.8,8132.98,8.4541,2388.1,208,124,118.48877
71,85,392,642.7,1592.07,38.97,23.2367,21.61,9056.33,8130.4,8.4555,2388.12,208,123,118.20447
71,86,394,642.83,1590.54,38.81,23.3999,21.61,9055.05,8125.53,8.4716,2388.08,208,122,109.58611
71,87,392,642.8,1586.81,38.77,23.3605,21.61,9053.47,8131.9,8.425,2388.11,208,121,126.47649
71,88,393,642.93,1591.65,38.86,23.2067,21.61,9048.64,8130.69,8.4405,2388.09,208,120,106.63159
71,89,392,642.32,1594.26,38.82,23.274,21.61,9049.11,8126.65,8.4455,2388.11,208,119,111.22243
71,90,394,642.72,1583.81,38.82,23.3033,21.61,9046.47,8130.15,8.4106,2388.11,208,118,113.556046
71,91,394,642.44,1589.04,38.82,23.2533,21.61,9057.43,8133.12,8.4597,2388.1,208,117,109.019264
71,92,393,642.39,1587.45,38.7,23.295,21.61,9056.35,8132.33,8.4211,2388.12,208,116,110.34383
71,93,391,642.92,1592.03,38.77,23.2704,21.61,9051.24,8133.76,8.445,2388.13,208,115,105.87969
71,94,392,642.97,1591.53,38.72,23.3002,21.61,9046.58,8133.85,8.4325,2388.08,208,114,103.52008
71,95,394,642.71,1595.74,38.93,23.3447,21.61,9053.14,8134.71,8.4101,2388.11,208,113,112.03365
71,96,392,642.91,1581.3,38.88,23.2852,21.61,9061.59,8136.9,8.4246,2388.08,208,112,122.32088
71,97,393,642.37,1590.44,38.8,23.2577,21.61,9048.99,8134.22,8.4304,2388.11,208,111,99.771385
71,98,393,642.09,1596.55,38.73,23.3293,21.61,9056.53,8132.73,8.4744,2388.13,208,110,102.98258
71,99,393,642.56,1589.72,38.83,23.2812,21.61,9056.2,8132.69,8.4595,2388.11,208,109,100.88428
71,100,392,642.86,1588.57,38.81,23.2855,21.61,9055.76,8125.87,8.4285,2388.06,208,108,118.97774
71,101,392,642.52,1588.52,38.81,23.251,21.61,9054.76,8133.81,8.4338,2388.11,208,107,104.91578
71,102,394,642.55,1587.79,38.74,23.2832,21.61,9047.5,8138.37,8.4331,2388.09,208,106,114.139336
71,103,393,642.52,1591.57,38.75,23.263,21.61,9059.7,8136.71,8.4387,2388.06,208,105,107.54179
71,104,393,642.94,1587.21,38.85,23.3277,21.61,9056.68,8138.65,8.4226,2388.09,208,104,115.80711
71,105,394,642.71,1588.93,38.73,23.2157,21.61,9056.07,8138.32,8.4833,2388.1,208,103,89.878426
71,106,393,642.32,1590.9,38.71,23.1861,21.61,9053.88,8133.62,8.4061,2388.09,208,102,110.05491
71,107,394,642.7,1593.14,38.92,23.3072,21.61,9055.63,8141.44,8.4583,2388.16,208,101,89.45603
71,108,394,642.61,1590.18,38.88,23.2657,21.61,9060.41,8130.89,8.4679,2388.09,208,100,93.36759
71,109,393,642.87,1593.35,38.85,23.2369,21.61,9049.08,8134.95,8.4537,2388.07,208,99,93.2751
71,110,394,642.72,1585.79,38.65,23.3387,21.61,9052.57,8134.35,8.4397,2388.11,208,98,102.97981
71,111,393,642.24,1593.55,38.84,23.2953,21.61,9057.41,8141.9,8.4416,2388.13,208,97,97.008255
71,112,393,642.49,1584.01,38.76,23.3708,21.61,9052.22,8135.31,8.4141,2388.12,208,96,112.85293
71,113,393,642.77,1588.24,38.8,23.2884,21.61,9057.15,8133.77,8.424,2388.14,208,95,98.68341
71,114,393,642.62,1596.53,38.86,23.2755,21.61,9064.03,8133.94,8.4464,2388.09,208,94,94.321724
71,115,395,642.46,1594.8,38.63,23.2904,21.61,9048.57,8139.06,8.4417,2388.13,208,93,89.48993
71,116,395,642.72,1587.46,38.72,23.2465,21.61,9056.18,8139.01,8.4242,2388.09,208,92,102.97333
71,117,393,642.79,1590.4,38.8,23.271,21.61,9062.42,8140.12,8.4529,2388.09,208,91,93.479614
71,118,395,642.21,1584.79,38.55,23.231,21.61,9058.73,8140.65,8.436,2388.03,208,90,101.19648
71,119,392,642.85,1588.91,38.77,23.3043,21.61,9059.56,8138.36,8.4628,2388.14,208,89,86.81373
71,120,391,642.81,1590.75,38.96,23.3841,21.61,9054.79,8136.91,8.4475,2388.15,208,88,99.1553
71,121,395,643.29,1592.08,38.87,23.3197,21.61,9054.72,8141.77,8.4509,2388.14,208,87,75.88856
71,122,395,642.9,1583.86,38.9,23.2903,21.61,9060.85,8142.38,8.4238,2388.09,208,86,95.10928
71,123,391,642.71,1589.22,38.73,23.2743,21.61,9062.87,8142.08,8.4411,2388.13,208,85,90.249596
71,124,394,642.79,1594.29,38.68,23.463,21.61,9062.85,8140.86,8.4843,2388.04,208,84,82.116516
